Date,Airline,Duration,Source,Destination,Departure Time,Arrival Time,Layover Time,Layover Cities,Total stops,Carry bags Count,Checkin bags Count,Price
2024-01-01,British Airways,10h 30m,Los Angeles,London,5:10 pm,11:40 am,,,0,1.0,0,884
2024-01-01,American Airlines,10h 30m,Los Angeles,London,5:10 pm,11:40 am,,,0,1.0,1,884
2024-01-01,Virgin Atlantic,10h 15m,Los Angeles,London,6:00 pm,12:15 pm,,,0,1.0,0,923
2024-01-01,Delta,10h 15m,Los Angeles,London,6:00 pm,12:15 pm,,,0,1.0,0,923
2024-01-01,Alaska Airlines,10h 35m,Los Angeles,London,7:45 pm,2:20 pm,,,0,1.0,1,881
2024-01-01,Finnair,10h 35m,Los Angeles,London,7:45 pm,2:20 pm,,,0,1.0,1,884
2024-01-01,British Airways,10h 35m,Los Angeles,London,7:45 pm,2:20 pm,,,0,1.0,0,884
2024-01-01,American Airlines,10h 35m,Los Angeles,London,7:45 pm,2:20 pm,,,0,1.0,1,884
2024-01-01,United Airlines,14h 20m,Los Angeles,London,5:30 pm,3:50 pm,1h 05m,Munich Franz Josef Strauss,1,1.0,0,584
2024-01-01,British Airways,10h 25m,Los Angeles,London,3:25 pm,9:50 am,,,0,1.0,0,901
2024-01-01,United Airlines,13h 40m,Los Angeles,London,3:05 pm,12:45 pm,1h 05m,Frankfurt am Main,1,1.0,0,608
2024-01-01,United Airlines,14h 40m,Los Angeles,London,11:00 am,9:40 am,3h 10m,Denver Intl,1,1.0,0,558
2024-01-01,United Airlines,15h 10m,Los Angeles,London,6:45 am,5:55 am,3h 00m,Chicago O'Hare Intl,1,1.0,0,558
2024-01-01,British Airways,10h 20m,Los Angeles,London,8:50 pm,3:10 pm,,,0,1.0,0,918
2024-01-01,Iberia,10h 30m,Los Angeles,London,5:10 pm,11:40 am,,,0,1.0,0,903
2024-01-01,United Airlines,15h 25m,Los Angeles,London,8:30 am,7:55 am,3h 10m,Chicago O'Hare Intl,1,1.0,0,558
2024-01-01,Lufthansa,15h 40m,Los Angeles,London,3:05 pm,2:45 pm,3h 05m,Frankfurt am Main,1,1.0,0,558
2024-01-01,Lufthansa,16h 40m,Los Angeles,London,3:05 pm,3:45 pm,4h 05m,Frankfurt am Main,1,1.0,0,562
2024-01-01,Virgin Atlantic,10h 40m,Los Angeles,London,7:00 pm,1:40 pm,,,0,1.0,0,923
2024-01-01,Delta,10h 40m,Los Angeles,London,7:00 pm,1:40 pm,,,0,1.0,0,923
